data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2366375,360,IDN226,226.0,"19 June 2018",2018,1,"Battle-No change of territory","Suku Anak Dalam Ethnic Militia (Indonesia)",,4,"Police Forces of Indonesia (2014-)",,1,14,"South-Eastern Asia",Indonesia,Jambi,Bungo,Pelepat,Pelepat,-1.7234,102.0575,2,"Jakarta Post",National,"On June 19, near Pelepat (Bungo, Jambi), two armed factions of the Suku Anak Dalam ethnic group clashed after a member of the Kitap faction, identified as Ilham, insulted another faction identified as the Pasir Putih group who reported the incident to Pelapat Police. Police fired several bullets into the group, injuring several members of the groups.",0,1545241345,IDN
2366379,360,IDN222,222.0,"09 June 2018",2018,1,"Battle-No change of territory","Military Forces of Indonesia (2014-)",,1,"Police Forces of Indonesia (2014-)",,1,11,"South-Eastern Asia",Indonesia,Jakarta,"East Jakarta",Cijantung,Cijantung,-6.3186,106.8575,1,"Jakarta Post",National,"On June 9, in Cijantung (East Jakarta, Jakarta), TNI military personnel attacked two police officers in retaliation for BRIMOB attacking and kill a TNI officer on June 7. The two police officers were injured.",0,1545241345,IDN
2366380,360,IDN223,223.0,"07 June 2018",2018,1,"Battle-No change of territory","Military Forces of Indonesia (2014-)",,1,"Police Forces of Indonesia (2014-) Mobile Brigade Corps",,1,11,"South-Eastern Asia",Indonesia,"West Java",Depok,Cimanggis,Cimanggis,-6.3877,106.8675,1,"Jakarta Post",National,"On June 7, in Cimanggis (Depok, West Java), Mobile Brigade (Brimob) attacked Indonesian Military (TNI) at a billiard center in Cimanggis on June 7. A TNI officer was killed in the incident.",1,1545241345,IDN
2366381,764,THA2896,2896.0,"04 June 2018",2018,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-) Thai Rangers",,1,12,"South-Eastern Asia",Thailand,Yala,"Bannang Sata",,"Bannang Sata",6.2663,101.2646,2,"Thai News Service",National,"On June 4, militants fired two grenades at a army base in Bannang Sata District of Yala province injuring two rangers. The rangers returned fire.",0,1545241345,THA
2366383,360,IDN124,124.0,"16 May 2018",2018,1,"Battle-No change of territory","Unidentified Armed Group (Indonesia)",,3,"Police Forces of Indonesia (2014-)",,1,13,"South-Eastern Asia",Indonesia,Riau,Pekanbaru,Pekanbaru,Pekanbaru,0.5166,101.4416,1,"Reuters News",International,"On May 16, in Pekanbaru (Pekanbaru, Riau), Indonesian police shot dead four men after they used samurai swords to attack officers at Riau police headquarters.",4,1545241345,IDN
2366384,360,IDN122,122.0,"15 May 2018",2018,1,"Battle-No change of territory","JAD: Jemaah Ansharut Daulah",,2,"Police Forces of Indonesia (2014-) Detachment 88",,1,12,"South-Eastern Asia",Indonesia,"East Java",Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,"The Straits Times",Regional,"On May 15, in Surabaya (Surabaya, East Java), Densus 88 members exchanged fire with a terror suspect who was killed during crackdown operations following after the series of suicide bomb attacks.",1,1545241345,IDN
2366385,360,IDN120,120.0,"14 May 2018",2018,1,"Battle-No change of territory","JAD: Jemaah Ansharut Daulah",,2,"Police Forces of Indonesia (2014-)",,1,12,"South-Eastern Asia",Indonesia,"East Java",Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,"Tempo.co; Detik News",National,"On May 14, in Surabaya (Surabaya, East Java), two suicide bombers associated with Jemaah Ansharut Daulah (JAD) detonated devices at the checkpoint of the Surabaya police headquarters. Ten people (four policemen and six civilians) were wounded. Four suicide bombers were killed.",4,1545241345,IDN
2376653,360,IDN117,117,"10 May 2018",2018,1,"Battle-No change of territory","Unidentified Armed Group (Indonesia)","Prisoners (Indonesia)",3,"Police Forces of Indonesia (2014-) Detachment 88",,1,13,"South-Eastern Asia",Indonesia,"West Java",Depok,"Kelapa Dua","Kelapa Dua",-6.3539,106.8429,1,Tempo.co,National,"On May 10, in Kelapa Dua (Depok, West Java), rioting prisoners at Command Headquarters (Mako) took five police officers hostage and took their weapons. The siege lasted 36 hours (from May 8 to May 10). Five officers and one prisoner was killed. Police's anti-terrorism unit Special Detachment 88 (Densus 88) was called in.",2,1546060541,IDN
2366387,360,IDN114,114.0,"10 May 2018",2018,1,"Battle-No change of territory","JAD: Jemaah Ansharut Daulah",,2,"Police Forces of Indonesia (2014-) Detachment 88",,1,12,"South-Eastern Asia",Indonesia,"West Java",Bekasi,Bekasi,Bekasi,-6.2349,106.99,2,Tempo.co,National,"On May 10, in Bekasi district (Bekasi, West Java), police's anti-terrorism unit Special Detachment 88 (Densus 88) ambushed four JAD militants who were heading to the Police Mobile Brigade headquarters where a prison riot was taking place. Densus 88 killed two of the four JAD militants.",2,1545241345,IDN
2376652,360,IDN116,116,"09 May 2018",2018,1,"Battle-No change of territory","Unidentified Armed Group (Indonesia)","Prisoners (Indonesia)",3,"Police Forces of Indonesia (2014-) Detachment 88",,1,13,"South-Eastern Asia",Indonesia,"West Java",Depok,"Kelapa Dua","Kelapa Dua",-6.3539,106.8429,1,Tempo.co,National,"On May 9, in Kelapa Dua (Depok, West Java), rioting prisoners at Command Headquarters (Mako) took five police officers hostage and took their weapons. The siege lasted 36 hours (from May 8 to May 10). Five officers and one prisoner was killed. Police's anti-terrorism unit Special Detachment 88 (Densus 88) was called in.",2,1546060541,IDN
2376651,360,IDN110,110,"08 May 2018",2018,1,"Battle-No change of territory","Unidentified Armed Group (Indonesia)","Prisoners (Indonesia)",3,"Police Forces of Indonesia (2014-) Detachment 88",,1,13,"South-Eastern Asia",Indonesia,"West Java",Depok,"Kelapa Dua","Kelapa Dua",-6.3539,106.8429,1,Tempo.co,National,"On May 8, in Kelapa Dua (Depok, West Java), rioting prisoners at Command Headquarters (Mako) took five police officers hostage and took their weapons. The siege lasted 36 hours (from May 8 to May 10). Five officers and one prisoner was killed. Police's anti-terrorism unit Special Detachment 88 (Densus 88) was called in.",2,1546060541,IDN
2366401,764,THA2858,2858.0,"16 April 2018",2018,1,"Battle-No change of territory","Military Forces of Thailand (2014-) Volunteer Defense Corps",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Pattani,"Khok Pho",,"Ban Khaun La Mae",6.7595,101.1695,1,"The Nation",National,"On 16-April-2018, in Ban Kuan Lamae (Ban Khaun La Mae) , tambon Na Ket, Khok Pho district, Pattani, six suspected insurgents ambushed a defence volunteer, injuring him. The defence volunteer crashed into another car, killing two people.",2,1545241345,THA
2366402,764,THA2856,2856.0,"10 April 2018",2018,1,"Battle-No change of territory","Police Forces of Thailand (2014-)",,1,"RKK: Runda Kumpulan Kecil",,2,12,"South-Eastern Asia",Thailand,Pattani,Yarang,,Yarang,6.7598,101.2933,2,"The Bangkok Post",National,"On 10-April-2018, in tambon Khao Toom, Yarang district, Pattani [geocode for seat of admin 2, Yarang; could not find Khao Toom], the police and suspected insurgents engaged in a shootout. The top member of the Runda Kumpulan Kecil (RKK) was killed along with another suspected insurgent.",2,1545241345,THA
2366403,764,THA2853,2853.0,"08 April 2018",2018,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Bacho,,Bacho,6.5168,101.651,2,"The Nation",National,"On 08-April-2018, in three tambons in Bacho district, Narathiwat [geocode for seat of admin 2, Bacho], suspected insurgents (SMS) fired on two road checkpoints and a marine post.",0,1545241345,THA
2376650,360,IDN102,102,"01 April 2018",2018,1,"Battle-No change of territory","OPM: Free Papua Movement",,2,"Military Forces of Indonesia (2014-)",,1,12,"South-Eastern Asia",Indonesia,"South Sulawesi",Enrekang,Enrekang,Banti,-3.4666,119.833,1,Tempo.co,National,"On April 1, in Banti (Mimika , Papua), the Indonesian Military (TNI) clashed with members of the West Papua National Liberation Army, a part of the Free Papua Movement (OPM). One TNI member and a 10-year-old civilian bystander were killed.",2,1546060541,IDN
2366405,764,THA2845,2845.0,"23 March 2018",2018,1,"Battle-No change of territory","Military Forces of Thailand (2014-) Volunteer Defense Corps",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Narathiwat,"Tak Bai",,"Tak Bai",6.2594,102.0546,2,"Bangkok Post",National,"On 23-March-2018, in tambon Koh Saton, Tak Bai district, Narathiwat, two volunteer rangers were wounded in an attack by suspected insurgents [SMS].",0,1545241345,THA
2366409,764,THA2841,2841.0,"08 March 2018",2018,1,"Battle-No change of territory","Military Forces of Thailand (2014-) Volunteer Defense Corps",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Yala,Yaha,,Yaha,6.4767,101.132,2,National,"The Nation","On 08-March-2018, in Moo 5 village, Tambon Katong, Yaha district, Yala province, a village defense volunteer was shot and killed by suspected insurgents [coded for SMS].",1,1545241345,THA
2366413,764,THA2834,2834.0,"23 February 2018",2018,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Sai Buri",,"Sai Buri",6.7013,101.6167,2,"Bangkok Post",National,"Unidentified armed men executed a gun attack on a military outpost in Sai Buri (Pattani) on Feb. 23. No casualties were reported.",0,1545241345,THA
2366412,764,THA2833,2833.0,"23 February 2018",2018,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Mueang Pattani",,Pattani,6.8681,101.25,2,"Bangkok Post",National,"An unidentified armed group fired shots at a military base in tambon Barahom (Muang Pattani, Pattani) on Feb. 23. No casualties were reported.",0,1545241345,THA
2366411,764,THA2831,2831.0,"23 February 2018",2018,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Mai Kaen",,"Mai Kaen",6.6097,101.6669,2,"Bangkok Post",National,"Unidentified armed men opened fire on a military patrol in tambon Talor Kraithong (Mai Kaen, Pattani) on Feb. 23. No casualties were reported.",0,1545241345,THA
2366410,764,THA2830,2830.0,"23 February 2018",2018,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Pattani,Kapho,,Kapho,6.5596,101.5342,2,"Bangkok Post",National,"Unidentified armed men fired shots at a military outpost in Kapho (Pattani) on Feb. 23. No casualties were reported.",0,1545241345,THA
2366415,764,THA2826,2826.0,"15 February 2018",2018,1,"Battle-No change of territory","Military Forces of Thailand (2014-) Volunteer Defense Corps",,1,"Southern Muslim Separatists (Thailand)",,2,12,"South-Eastern Asia",Thailand,Narathiwat,Yi-Ngo,,Yingo,6.4029,101.7062,2,"Bangkok Post",National,"On February 15, 2018, gunmen attacked a walled checkpoint manned by defense volunteers in Yi-ngo district of Narathiwat.",0,1545241345,THA
2366421,360,IDN64,64.0,"01 January 2018",2018,1,"Battle-No change of territory","OPM: Free Papua Movement",,2,"Police Forces of Indonesia (2014-)",,1,12,"South-Eastern Asia",Indonesia,Papua,Mimika,Tembagapura,Tembagapura,-4.1424,137.09,1,Antara,National,"On January 1, in Tembagapura, Amole police engaged in a shootout with armed Free West Papua actors. There were no injuries reported.",0,1545241345,IDN
2555735,764,THA2813,2813,"29 December 2017",2017,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,"Bo Ngo",6.1703,101.7214,1,"Bangkok Post",National,"On December 29, 2017, rangers raided nine makeshift shelters in Bo-ngo, Ra-ngae district that were occupied by insurgents, exchanging gunfire and seizing an assault rifle.",0,1546889783,THA
2366423,764,THA2810,2810.0,"26 December 2017",2017,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Si Sakhon",,"Si Sakhon",6.2313,101.5004,1,"Thai News Service",National,"On 26 December, 2017, insurgents opened fire on a ranger pick-up truck, killing one ranger and injuring others, including civilians, in Sri Sakhon district of Narathiwat province.",1,1545241345,THA
2555734,764,THA2804,2804,"25 December 2017",2017,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,"Bo Ngo",6.1703,101.7214,1,"Bangkok Post",National,"On December 25, 2017, a checkpoint near a bypass that leads to Chat Warin waterfall in Narathiwat was attacked by gunmen while police were searching halted vehicles.",0,1546889783,THA
2366425,764,THA2806,2806.0,"25 December 2017",2017,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Mueang Narathiwat",,Narathiwat,6.4263,101.823,3,"Bangkok Post",National,"On December 25, 2017, shots were fired at a military checkpoint in Narathiwat.",0,1545241345,THA
1987195,764,THA2805,2805,"25 December 2017",2017,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Mueang Narathiwat",,Narathiwat,6.4263,101.823,3,"Bangkok Post",National,"On December 25, 2017, two grenades were fired at an army watch tower in Narathiwat, but missed the target.",0,1542650829,THA
2366426,764,THA2807,2807.0,"25 December 2017",2017,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2014-)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Mueang Narathiwat",,Narathiwat,6.4263,101.823,3,"Bangkok Post",National,"On December 25, 2017, a group of armed men exchanged shots for 20 minutes with a military patrol in Narathiwat.",0,1545241345,THA
2366429,360,IDN49,49.0,"15 November 2017",2017,1,"Battle-No change of territory","OPM: Free Papua Movement",,2,"Police Forces of Indonesia (2014-)",,1,12,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,3,"Today File",National,"On November 15, a gunmen shot and killed an Indonesian police officer in the latest suspected attack by suspected TPNPB separatists, part of the the Free Papua Movement (OPM), near a giant gold and copper mine in easternmost Papua.West Papua National Liberation Army have been involved in other separatist attacks on police in the area.",1,1545241345,IDN
2366430,360,IDN48,48.0,"12 November 2017",2017,1,"Battle-No change of territory","Islamist Militia (Indonesia)",,3,"Police Forces of Indonesia (2014-)",,1,13,"South-Eastern Asia",Indonesia,"West Sumatra",Dharmasraya,"Pulau Punjung","Pulau Punjung",-0.959,101.5,2,"Associated Press",International,"On November 12, Indonesian police shot and killed two unidentified men who burned down a remote police station in the West Sumatra district of Dharmasraya; although no police were injured. The men were thought to be connected to a violent Islamist organization, given that police confiscated bows and arrows, bayonets, a knife and a handwritten message with militant content.",2,1545241345,IDN
